feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40
0.53827,0.64866,0.54442,0.91481,1.15607,0.57203,1.34822,1.35512,1.26156,1.6748,0.21815,0.5083,0.32141,0.40171,0.57553,0.57511,0.49738,0.62505,0.59816,0.84989,-0.29125,-0.17017,-0.36446,-0.11982,-0.33777,-0.1346,0.03232,-0.09466,0.15247,0.06132,0.23682,0.28514,0.08963,-0.36253,0.19831,0.28365,0.19548,0.06055,-0.07467,0.00889
-0.11874,-0.29169,-0.21093,0.22852,-0.05806,-0.00497,-0.25176,0.07607,-0.02252,0.17468,-0.18499,0.37204,0.26458,0.30276,0.15472,0.25943,0.07429,0.36579,0.1624,0.49503,0.12311,0.35433,0.65909,0.56217,0.99384,0.69832,0.94097,1.38815,1.21759,1.856,0.56413,0.57589,0.6667,0.71642,0.85951,0.68048,0.60654,1.21429,1.12393,1.11912
0.11785,-0.03042,-0.05481,0.20453,0.17574,0.29946,0.4719,0.27198,0.19501,0.00613,0.30033,0.43843,0.6266,0.17917,0.48025,0.29374,0.64657,0.50127,0.90187,0.91023,0.30265,0.49713,0.62936,0.84873,0.84738,0.75977,1.00824,1.27489,1.25362,1.97925,0.40454,0.56719,0.57683,0.41675,0.71448,0.48061,0.46826,0.75537,1.29789,0.89962
0.33588,0.18765,0.46955,1.12421,0.72312,0.87423,0.92163,0.84268,1.45991,1.68219,-0.22679,0.30943,-0.04162,-0.25906,0.28108,0.21321,0.15045,0.59619,0.08827,0.00908,0.08825,-0.08979,-0.25087,-0.11717,-0.13056,-0.03638,0.2791,0.03786,0.09847,0.06359,0.33258,0.35194,0.14225,0.11208,0.1464,0.33145,-0.21443,0.2676,0.19569,-0.19585
0.58523,0.45112,0.34043,0.58978,0.65385,0.48192,0.48164,0.94924,0.85067,1.0386,-0.17168,-0.07639,0.08059,0.18329,-0.06746,0.00312,-0.38565,-0.28284,-0.09234,-0.34215,0.18552,-0.17965,-0.0828,0.07779,0.15154,-0.02166,-0.01669,-0.45012,0.06691,0.21907,0.18468,0.20044,0.18836,-0.00674,-0.08397,0.13823,-0.19331,0.15237,-0.22453,0.16105
-0.1669,-0.1131,-0.06537,-0.52661,-0.15449,0.08938,0.33662,-0.24463,0.25648,0.05271,-0.09548,0.00468,0.09345,0.57096,0.39933,0.35376,0.40503,0.21953,0.49807,0.20867,-0.14425,0.25575,0.83703,0.66794,1.05725,0.98612,1.57863,1.40825,1.45245,1.848,0.18771,0.37719,0.37102,0.78562,0.76392,0.6801,0.83373,0.84315,0.73968,1.13564
0.04037,0.12952,-0.43242,0.02205,0.43578,0.44178,0.01512,0.53105,0.46501,0.0185,0.27087,0.22254,0.70584,0.90469,0.46377,0.98481,0.45374,1.2164,1.28164,1.31259,0.44119,0.23169,0.46349,0.48359,0.72862,0.75439,0.73093,1.16241,0.80651,1.063,0.10176,-0.08973,0.00117,0.40382,0.19802,0.34927,0.32659,0.84688,0.59404,0.65979
0.15103,0.31469,0.50954,0.72264,0.89997,0.81314,0.90651,0.83603,1.3245,1.77287,0.03645,0.10338,0.31569,0.34018,-0.17409,0.14279,-0.09572,0.1989,0.30545,0.41427,-0.4251,0.10339,0.12705,-0.15808,0.03814,0.41499,0.14841,-0.05233,-0.03102,-0.29839,-0.15056,0.25291,-0.14464,-0.19228,0.05167,-0.07096,0.20975,0.36279,0.28916,0.37029
0.01558,0.04606,0.27984,0.45722,0.57998,0.52437,0.44442,0.71253,1.0735,0.5696,0.14577,-0.26941,0.24579,0.2769,0.07408,-0.01087,0.06273,0.0927,-0.20998,-0.24412,-0.14462,0.06048,-0.12836,0.26222,0.01338,-0.05709,-0.18702,0.01681,0.23884,0.33107,0.32467,0.15983,-0.23177,0.029760000000000002,-0.07486,-0.08078,-0.53289,0.05186,0.34495,-0.09579
0.28053,0.07104,0.35353,0.52654,0.39091,0.77918,1.07002,0.86803,0.99487,1.36515,-0.03351,-0.12872,-0.15978,0.00773,-0.10081,0.09516,0.43957,0.06336,0.37149,0.02317,0.0562,-0.26241,0.42186,-0.11115,-0.08322,-0.37647,0.31759,0.14985,-0.09334,-0.02919,0.06432,-0.16544,-0.06354,0.12562,0.17882,0.0292,-0.20077,0.3039,0.13885,0.04947
0.24602,0.15909,0.2099,1.02983,0.66141,0.89155,0.96473,1.21608,1.09235,1.28651,0.07933,0.39458,0.49582,0.58353,0.40419,0.59385,0.7376,0.97885,1.13576,1.36791,0.10189,-0.0751,0.00666,-0.19971,0.21087,0.13707,0.05859,-0.37502,-0.13996,-0.28549,-0.00101,0.609,0.28526,0.14957,0.06977,0.03208,0.31977,0.12483,0.25028,0.45065
0.25599,0.40338,0.46646,0.86759,1.07914,1.02801,0.84735,1.1282,1.30462,1.45082,0.06553,0.09065,0.24027,-0.24373,0.33734,0.20934,0.29475,0.02041,0.32701,0.38479,0.09585,-0.05718,0.30865,-0.03159,-0.04771,0.1352,0.15665,-0.10993,0.12379,0.13976,0.14266,0.1867,0.09559,-0.0773,0.45561,0.10213,0.04479,-0.03703,0.01603,0.0674
0.69326,0.78818,0.96105,0.94753,0.98398,0.94453,0.93199,1.1439,1.36964,1.75281,0.30858,0.24123,0.38614,0.67042,0.59279,0.51271,0.64361,0.75071,0.76663,0.75022,-0.11071,0.14326,0.29767,0.13484,-0.08198,-0.00121,-0.02678,-0.10124,0.05437,0.13309000000000001,-0.0159,-0.11667,0.1062,0.11473,-0.26887,0.21299,0.44137,0.30837,0.10843,0.82711
0.39416,0.61615,0.5799,0.49472,0.80171,0.98164,1.30034,1.33093,1.40642,1.39203,0.03603,-0.04099,0.15809,0.05717,0.05893,0.46937,0.04485,0.23326,0.18547,0.34686,-0.15622,0.16637,0.21073,-0.20803,0.14045,0.14153,-0.16734,0.34098,0.01776,0.07681,-0.49177,0.23268,-0.15121,-0.25094,0.23689,-0.08197,0.0341,0.19373,0.21648,0.29328
0.66337,0.40514,0.54699,0.38365,0.94381,1.09641,1.08851,1.56935,1.08152,1.7423,0.08004,-0.03434,0.38083,0.2315,0.55156,0.19732,0.01969,0.57984,0.5418,0.81957,0.17228,-0.15057,0.07948,-0.16071,-0.02285,-0.35532,-0.24137,0.03101,-0.08605,-0.11156,0.38126,-0.16611,-0.09947,0.53184,-0.10419,-0.08129,0.3896,-0.16669,0.28216,0.44954
0.17111,0.53777,0.57979,0.88728,0.97427,1.25201,0.95751,1.14834,1.15245,1.2766,-0.14933,0.30656,0.19262,0.16371,0.07802,-0.00224,-0.18184,-0.04847,0.03315,0.40318,0.27368,0.03305,0.08483,0.00651,0.32218,0.01765,0.13434,0.01631,-0.13962,-0.17674,-0.22887,0.09163,0.16912,-0.33607,0.09517,0.3106,0.04796,-0.09909,-0.02798,-0.13991
0.10868,0.01026,-0.27759,-0.03812,0.27849,0.62692,0.45212,0.33143,0.51122,0.12627,0.41702,0.29493,1.02434,1.09471,1.07679,0.89642,1.29987,1.15218,1.46701,1.73307,-0.43088,0.13793,0.30344,0.00378,0.16484,0.6984,0.27507,0.1792,0.45678,0.80961,0.00927,0.13937,-0.22486,-0.0906,0.3146,0.02412,0.21803,0.41622,0.28325,0.59948
-0.27775,-0.11901,-0.23718,-0.41243,-0.14936,-0.15511,-0.39361,-0.10643,-0.48137,-0.22881,0.08562,0.23339,0.43792,-0.06724,0.17105,0.25509,0.05923,0.28295,0.48261,0.36553,0.38586,0.95273,0.5913,0.79679,0.75523,1.50361,1.25163,1.09253,1.57514,2.14492,0.08388,0.33509,0.60033,0.3512,0.75774,0.66777,0.86158,0.88088,1.15091,0.88849
0.45264,0.25082,0.39524,0.5371,0.70305,0.41752,0.20279,0.6273,0.57543,0.56592,0.01679,0.10394,0.30324,0.01626,0.12896,-0.16901,-0.67018,0.27434,0.35421,-0.13663,-0.29472,-0.10198,0.02744,0.14539,0.12494,0.34209,-0.13038,-0.03898,0.1998,-0.01457,0.00787,0.16112,5.5e-4,-0.0411,-0.0438,-0.2727,0.40062,-0.24809,0.22325,0.04436
-0.09606,0.67042,0.22316,0.34559,-0.09675,-0.08427,0.36965,0.41362,0.75005,0.83902,0.28633,0.50767,0.28656,0.67939,0.62581,1.09818,1.2412,1.26301,1.44597,1.42504,-0.05783,0.56281,0.29399,0.31068,0.41639,0.32157,0.43914,0.72204,0.42359,0.40146,0.28459,0.1746,0.43132,0.42366,0.45387,0.18006,0.67929,0.47753,0.18598,0.54646
0.29516,0.04631,-0.09077,-0.17403,-0.16895,0.04135,-0.33257,-0.08253,0.07772,-0.13886,-0.47007,-0.05422,0.31385,-0.07142,-0.00608,0.21865,0.33566,0.07977,0.25936,0.0492,0.43879,0.3651,0.18761,0.84194,0.73081,0.94262,1.03048,1.44505,1.16903,1.08865,0.58435,0.39112,0.68345,0.92995,1.35825,1.11601,1.09635,1.3448,1.29107,1.49343
0.10632,0.42613,0.51102,0.47273,0.6847,0.95365,0.92156,1.04484,1.06959,1.0137100000000001,0.2867,0.51022,0.50072,0.26722,1.01624,0.88488,1.05804,1.24614,0.99415,1.24322,-0.11283,0.53749,0.3494,0.20521,0.08821,0.2574,-0.0264,0.01684,0.05498,0.16211,0.11695,-0.05611,0.01916,-0.08968,0.13918,0.05687,0.24535,0.00727,0.35773,0.57523
0.17295,-0.20471,0.76098,0.22041,0.35644,0.60189,0.50384,0.64254,0.82198,0.63666,-0.29418,0.02263,-0.19505,0.07766,-0.20792,0.3672,0.41647,0.30323,-0.16075,-0.14143,-0.0338,-0.30897,-0.16247,-0.21198,0.01312,0.18556,-0.09695,0.03539,0.33404,-0.27882,0.28707,0.26157,0.07005,-0.0708,-0.4213,-0.01772,-0.16075,-0.03089,0.06257,-0.13919
-0.25507,0.66179,0.08704,0.99059,0.73078,0.94727,1.23504,1.3335,1.38232,0.90301,-0.23615,-0.07121,-0.12474,0.10657,0.46454,-0.15172,-0.05051,0.1688,0.54394,-0.01621,-0.25926,-0.05399,0.06893,-0.17221,-0.51392,0.06918,-0.13327,-0.07332,-0.06677,0.13534,0.05386,0.02175,0.06141,0.17949,-0.0653,0.007,0.1085,0.05255,0.23463,0.23283
0.31547,0.73613,0.75854,0.43117,1.06952,1.07716,0.94667,1.56194,1.49097,1.49932,0.45906,0.28595,0.51664,0.49646,0.8571,0.82662,0.91098,0.68954,0.6702,0.75758,0.06746,0.2239,0.13474,0.24954,0.06801,-0.1373,0.15337,0.27848,0.4028,0.12805,0.10989,-0.06584,0.0418,-0.21574,-0.01549,-0.11198,0.22544,0.27154,0.48389,0.10616
0.34278,0.12845,0.68675,0.65191,0.54791,1.10301,0.90177,1.09896,0.87552,1.46505,0.19695,-0.06126,-0.19697,0.21364,0.42908,0.17421,0.22621,0.03488,0.17021,0.09484,-0.09647,-0.12837,0.24542,-0.2637,0.13536,0.14119,-0.15363,0.14455,0.02105,-0.1528,-0.0596,-0.11333,0.01614,-0.033890000000000003,0.13493,0.17828,0.18119,0.24175,-0.00919,0.29127
-0.07219,0.41497,0.64434,0.74176,0.94486,0.94956,0.90129,1.06144,0.91071,1.24775,-0.25925,-0.01596,-0.20956,0.11687,-0.14376,-0.18093,0.26526,-0.42913,0.09317,-0.10078,-0.12918,0.2185,-0.03055,-0.03621,-0.3427,-0.16254,0.25708,-0.01617,0.0957,-0.01911,0.00928,0.04276,0.14701,0.22968,0.11895,0.15635,0.00535,0.2027,0.0951,0.08077
0.33655,0.35803,0.83871,0.78152,1.46479,0.77803,1.22443,1.33165,1.47582,1.53936,-0.13524,0.36745,-0.16809,0.57705,0.14667,0.12893,-0.05497,0.3906,0.32298,0.25914,0.08571,-0.18458,-0.03395,0.00319,-0.04082,-0.12261,0.32723,-0.03757,-0.03897,-0.01523,0.27318,-0.24383,-0.00495,-0.07032,-0.04992,0.09741,0.12178,0.2856,0.17802,0.38585
0.32668,0.55178,0.63056,0.75053,1.04773,0.92806,1.00666,1.20136,1.53534,1.65765,-0.02494,0.10867,0.06728,0.05749,0.34442,0.48125,0.15658,0.50486,0.44974,0.49864000000000003,0.02814,0.36317,0.01474,0.27614,0.21409,-0.29441,0.05863,0.00869,-0.11195,0.25794,-0.07462,0.18747,-0.01912,0.08667,-0.0044,0.18192,0.09638,-0.24001,0.31403,-0.02903
-0.05737,0.31387,0.71316,0.58294,0.63133,0.81631,1.10278,0.90651,0.93871,1.44681,-0.10463,-0.13165,-0.11315,0.0208,0.1009,-0.07954,-0.03459,-0.074,-0.16922,-0.11658,0.04149,0.2269,-0.14431,0.01028,-0.22873,0.16809,0.08164,-0.43687,0.15313,-0.1755,0.2151,0.27911,0.14111,0.03024,0.09053,-6.9e-4,0.03246,-0.16479,0.33027,0.02977
0.17974,0.2051,0.09047,0.41144,-0.25737,0.22621,0.04977,-0.16187000000000001,0.26422,0.21627,-0.372,0.07181,0.24594,-0.15362,0.04803,0.22686,0.17165,0.34371,0.20966,-0.217,0.09705,-0.05755,0.15789,0.25598,0.51743,0.63336,0.17417,0.72887,0.44901,0.37999,0.36554,0.97497,0.83181,1.05105,1.19129,1.30022,1.03227,1.71647,2.03106,2.08249
0.11693,0.52289,0.78919,0.58876,0.99586,0.89822,1.08532,1.29086,1.31178,1.72791,0.14483,0.45361,0.31691,0.34365,0.57026,0.79273,1.07611,0.72609,1.17129,0.92235,-0.10649,-0.10882,0.09963,0.17747,-0.39939,-0.0438,0.18622,0.02528,0.03204,-0.07105,0.14213,0.28493,0.10445,0.38815,0.03978,-0.28369,0.48684,0.14548,0.48296,-0.10432
0.0781,0.17964,-0.03931,0.10423,0.39708,0.33937,0.5433,-0.06067,0.42824,0.42638,0.53281,0.61993,0.63727,0.96475,1.15943,0.99563,0.97287,1.3269,1.61291,1.6992,0.23112,0.23794,0.11525,0.13234,0.20654,0.31566,0.34553,0.52225,0.666,0.64164,0.04732,-0.14207,0.00899,0.37379,0.22214,0.36656,0.3529,0.12256,0.17208,0.38493
0.12688,0.09625,0.11859,0.23726,0.15591,0.06972,0.26561,0.24988,0.20082,-0.20013,0.24226,0.20259,0.44432,0.31841,0.40859,0.44885,0.57145,0.82815,0.85173,0.75613,0.46648,0.82376,0.52196,0.91568,1.08364,0.93163,0.99055,1.0029,1.51503,1.52597,0.53268,0.43671,0.54817,0.748,0.38224,0.81634,0.65413,1.00594,0.74555,1.35957
0.16051,-0.00941,0.69587,0.5212,0.59627,0.56696,0.61567,0.88027,1.12596,0.90355,-0.04711,-0.05724,-0.06324,0.0685,0.19398,0.16294,0.23184,0.20282,-0.22039,0.20849,0.2504,0.01779,-0.45055,-0.58086,0.20037,-0.22716,0.31911,0.04145,-0.3287,-0.04307,-0.08099,0.16507,0.11866,0.10444,0.43019,0.2182,0.05172,0.09473,0.17839,0.08365
0.44244,0.15651,0.51061,0.93652,0.67534,0.94973,0.7501,1.07947,1.25267,0.79444,-0.03715,-0.04171,-0.27714,0.04307,0.07033,0.01933,0.09621,-0.17686,0.05568,-0.13246,-0.06247,0.16499,0.06516,0.02649,-0.11682,-0.00196,0.19321,0.09115,0.0252,-0.22996,0.13042,0.47146,0.05927,0.13409,0.0501,0.18425,0.57113,0.03259,0.38254,0.2327
0.22111,0.53374,0.12345,0.47067,0.42517,0.62961,0.36736,0.61657,0.45316,0.53294,0.09254,-0.00116,-0.19723,-0.08586,-0.12884,0.04976,0.03976,-0.13811,-0.22762,-0.13394,-0.16986,0.1421,-0.06333,-0.00797,-0.23639,-0.22869,0.14246,-0.08232,0.29062,0.00821,-0.0241,-0.11034,0.32928,-0.18161,-0.24528,0.14557,0.30295,0.04186,-0.11548,-0.05294
0.29775,0.03825,0.23594,0.11139,0.03552,0.08755,0.10549,0.04037,-0.3784,0.10299,0.12227,-0.07112,0.03017,0.0213,0.1258,-0.42808,-0.12788,0.11376,-0.20757,-0.02147,-0.13021,0.40121,0.16987,0.5478,0.49934,0.64175,0.52853000000000006,0.64944,1.22173,1.10421,0.14624,0.74737,0.76135,0.69701,1.2425,1.1121,1.16278,1.4639,1.84558,1.5458
-0.11674,0.10249,-0.34132,0.44739,0.22246,0.10201,0.08176,-0.37035,-0.00907,0.14595,0.18847,0.19437,0.07855,0.32294,0.84551,0.68375,0.7414,1.06636,0.81066,1.03856,0.53805,0.3353,0.35933,0.27197,1.01087,1.1141,1.1539,1.56503,1.0534,1.63531,0.12904,-0.01293,0.61476,0.36461,0.68293,0.6687,0.6275,0.42977,0.8413,0.80286
0.02723,0.0647,0.18982,0.38092,0.66783,0.42118,0.55013,1.02006,1.01191,0.52587,-0.13383,0.28084,-0.06793,0.0084,-0.26248,0.0029,-0.11366,0.00752,0.00279,0.34636,-0.12538,0.19627,0.02961,0.01669,-0.06702,-0.00331,0.16921,-0.1412,-0.03597,0.01982,-0.1226,-0.26343,-0.23078,-0.15256,0.0297,-0.15918,-0.20511,-0.03829,0.1098,-0.03783
0.21043,0.61935,0.07666,0.54445,0.40478,0.07829,0.37906,0.34818,0.63419,0.44249,0.33993,0.79647,0.37169,0.66165,1.15259,1.15173,1.16511,1.1847,1.07913,1.49016,0.18426,0.43603,0.26439,0.16767,0.33112,0.13726,0.36943,0.16406,0.73461,0.44122,-0.0209,0.12524,0.21857,0.08902,0.19418,0.29889,0.26092,0.33614,0.34433,0.40662
0.13976,0.1304,0.22787,0.23795,0.19273,0.46802,0.63126,0.38983,0.76077,0.8158,0.28523,0.64056,0.40944,0.58212,0.95422,1.06843,1.31175,1.32137,1.42577,1.47399,-0.20303,-0.33158,-0.07989,0.21927,0.12633,0.27895,0.15545,0.17546,0.21611,0.65844,-0.07868,0.12892,0.32917,0.36596,0.05948,0.28244,0.28962,0.22748,0.45622,-0.12929
0.24259,0.49957,0.83898,0.58979,0.58653,0.91953,0.79151,1.01495,1.19517,1.54724,0.31126,0.33055,0.19275,0.54922,0.63075,0.71849,0.69206,0.85872,0.80007,0.98398,-0.35602,0.04151,0.12817,0.10649,-0.19689,0.23046,0.16227,0.24905,-0.10657,0.59837,0.25897,-0.27997,-0.21319,0.13128,0.22764,0.16408,-0.02143,0.26196,0.24926,-0.03631
0.09935,-0.05228,-0.4581,-0.22367,0.06749,0.17218,-0.11054,0.22816,0.04614,0.27039,-0.2345,0.39554,0.05761,0.14708,-0.38571,0.18364,0.09569,-0.16438,-0.26545,-0.11996,0.0965,0.33653,0.56786,0.37417,0.42013,0.14566,0.50211,0.58098,0.42873,0.58137,0.21661,0.57978,0.62098,1.11758,0.72409,0.81067,1.4599,1.64435,1.78684,2.12727
0.45977,0.66838,0.6037,0.78769,0.94425,0.89467,0.85245,0.62901,1.52737,1.35982,0.49735,0.40551,0.10422,0.04944,-0.09048,-0.22759,0.49714,0.08425,0.27764,0.48477,0.1201,0.15374,-0.29782,0.08029,-0.53669,0.38285,0.12915,0.25555,0.17113,0.12006,-0.01436,0.37157,-0.30753,0.26731,0.32882,0.12051,0.10136,0.20502,-0.29699,0.47504
0.00508,-0.18042,-0.03849,0.08511,-0.06997,0.10025,-0.12844,0.00834,0.16774,0.34989,0.1193,0.21735,0.38242,0.31051,0.12001,-0.05315,0.20011,0.05945,0.33426,0.40783,0.2708,0.36834,0.71837,0.96454,1.0084,1.18995,1.00512,1.18764,1.31292,1.36062,0.77276,0.55199,0.67985,0.41406,0.63347,0.92077,1.19718,1.32376,1.05269,1.30937
0.34795,0.49143,0.5083,0.14786,0.44771,0.44562,0.83036,0.81142,0.87661,0.48751,-0.15888,0.21379,-0.1781,0.28508,0.48169,0.03868,0.15544,-0.17599,-0.10351,0.14098,-0.20862,0.01389,-0.2945,-0.05204,0.43497,-0.41218,0.25252,-0.34719,0.09256,-0.29711,-0.13787,-0.05291,-0.26805,-0.06693,-0.25413,0.40459,0.02169,-0.05402,-0.06136,0.27543
0.41703,0.55547,0.50385,0.26511,0.56568,0.72915,0.48683,1.2309,0.87001,1.36384,-0.08531,0.61109,0.52742,0.41447,0.77656,0.7702,0.83081,0.91445,1.11691,1.28577,0.19528,-0.21528,-0.22327,0.01682,-0.0891,0.18772,0.13794,0.12817,0.37169,-0.05977,0.27432,0.53376,0.00933,0.18483,0.12868,0.28206,0.13794,-0.02324,0.22843,0.02458
0.48989,0.27274,0.20595,0.77629,0.3605,0.52503,1.05817,0.83589,1.30342,1.46613,0.21244,0.11344,-0.09325,0.05885,-0.32825,0.11577,0.1271,-0.17228,0.26838,0.39115,-0.07837,0.15857,0.36471,0.36687,0.18764,0.19621,0.16878,-0.12532,0.15596,-0.45952,-0.40572,0.10177,0.02201,0.13886,0.14646,-0.30086,0.17007,0.23936,-0.01081,-0.12577
0.57067,0.17175,0.53093,0.7201,1.05555,1.5465,1.00034,0.93117,1.27493,1.45319,0.06484,-0.31845,0.20688,0.14569,0.5909,-0.02006,0.48929,0.56223,0.0364,0.15937,-0.05439,0.19223,-0.05847,-0.31796,-0.15404,0.19636,0.30221,0.08544,0.00589,0.09416,-0.15797,0.15631,0.05256,0.2055,-0.01418,-0.09225,0.04134,-0.46279,0.25498,0.27774
0.25951,0.08118,-0.07073,-0.39713,0.1445,-0.02198,0.21931,0.0485,-0.01864,0.42385,0.0481,-0.01786,0.06445,-0.09096,0.17546,0.18314,0.21983,0.22344,0.16814,0.20945,0.55975,0.25572,0.68335,0.90381,1.12103,0.91415,0.83108,1.05071,1.06498,1.48036,0.5623,0.35565,0.22037,0.42115,0.9096,1.11363,0.95363,1.3504,1.18169,1.38844
-0.0198,-0.45958,0.34635,-0.05107,0.16815,0.32665,0.07018,0.12711,0.39245,0.06378,0.102,-0.04056,0.23259,0.36496,0.35497,0.48138,0.69435,0.91232,0.49047,0.73797,0.08998,0.99404,0.76854,0.79719,0.84847,1.10926,1.34093,1.46001,1.50654,2.0769,0.56339,0.31566,0.33517,0.40227,0.45716,0.80717,0.88187,0.53965,0.88072,1.15856
0.30984,0.67659,0.85139,0.8784,0.98004,1.11468,1.23814,1.41434,1.57814,1.62909,0.23982,0.17107,0.46556,0.5478,0.42893,0.34466,0.41384,0.27842,0.74564,0.59641,0.04958,-0.07125,-0.24943,0.15335,-0.05051,0.34233,-0.06857,-0.02085,0.05675,0.1502,-0.16969,0.01476,0.20293,-0.2275,0.14545,-0.13867,0.37919,-0.08097,0.14427,0.27907
-0.10968,0.33208,0.55085,0.05411,0.18692,0.09698,0.47803,0.03601,0.73274,0.69957,0.71957,0.58162,0.78562,0.54676,1.11868,0.89577,1.20748,1.13626,1.41,1.57176,0.54516,-0.03471,0.11337,0.04525,0.40223,0.26346,0.45847,0.76356,0.73407,0.71977,-0.31536,-0.2092,0.2235,0.38692,-0.00856,0.58064,0.63488,0.0645,0.54166,0.45376
0.19476,0.48077,0.58204,0.49422,0.51383,0.71218,0.51216,0.87188,0.9145,0.62267,-0.05281,0.28035,-0.01584,-0.24541,-0.19016,0.14384,-0.04783,-0.00863,-0.02496,0.14895,-0.17867,0.23249,0.0642,-0.12725,0.21445,0.3276,0.26822,0.2015,-0.2709,0.21926,0.38368,0.37862,-0.11566,0.27751,0.15112,0.21213,0.08611,-0.00407,0.24653,-0.09817
0.14401,0.37076,0.44276,0.53012,0.72804,1.03396,1.13487,0.63869,1.09253,1.14084,0.36488,0.83349,0.8332,0.57406,0.50927,0.63904,0.77451,0.40977,1.26575,0.82691,0.33398,-0.25628,0.07202,0.02147,-0.02082,0.13049,8.4e-4,-0.07713,0.40337,0.26711,0.03998,0.20394,0.16329,0.34684,0.27701,-0.61468,0.44303,0.02872,0.25594,0.61026
0.08228,0.36482,0.20416,0.27961,0.15229,0.12861,-0.08967,-0.15833,0.20377,-0.00261,-0.00187,0.14604,-0.02922,-0.14681,-0.15703,-0.0833,-0.47702,-0.07672,-0.20922,-0.32374000000000003,0.20297,0.30896,-0.15887,0.26963,0.47518,0.52167,0.77973,1.15677,0.39515,0.84904,0.47624,0.56538,1.18405,1.01304,1.12542,1.23388,1.28454,1.46887,1.46081,1.62925
-0.00783,0.01297,0.2763,0.10552,-0.23097,0.40244,-0.42157,0.0591,0.2101,0.22902,0.45305,0.28805,0.54447,0.58512,0.83008,0.62785,1.35773,0.86971,1.51006,1.13991,0.40892,-0.00786,0.69422,0.39977,0.59914,0.97654,0.58996,0.81153,1.34676,1.04778,-0.00127,0.18371,0.26018,0.06945,0.6612,0.0943,0.48416,0.9365,0.88028,0.89512
-0.09337,-0.17015,0.06932,0.15303,0.40698,0.18161,0.40652,0.27573,-0.0625,-0.02751,0.80401,0.47132,0.53897,0.68768,0.22057,0.42457,0.88514,0.52432,0.60103,0.89536,0.44889,0.29907,0.70782,1.18834,1.0402,0.97289,1.42955,1.10171,1.66421,1.59342,0.53152,0.13147,-0.04653,0.74837,0.23329,0.57533,0.69127,0.8342,0.63799,1.05474
0.17742,0.41931,0.89113,1.35042,0.8779,1.13964,1.33576,0.73821,1.41328,1.35228,0.3422,0.65507,0.63682,0.47535,0.54398,0.4809,1.07473,0.68536,0.67512,0.90365,0.15424,0.06125,-0.13615,-0.13093,0.18334,-0.36699,0.01433,0.04532,0.40511,0.08464,-0.13306,0.21861,0.34826,0.10614,0.17336,0.2656,0.02741,0.13329,0.53123,0.3373
0.27071,0.09203,0.45813,0.7354,0.67451,0.6785,0.96042,0.8864,1.16218,0.97871,-0.03831,0.1483,0.36709,0.77924,0.94729,0.95202,0.73354,1.35691,1.31629,1.82123,0.03199,0.05479,-0.22887,0.28418,0.14261,0.26674,-0.08869,0.16733,0.34032,-0.23136,0.27942,-0.02118,0.20006,-0.04283,-0.25669,0.19025,0.02564,0.25169,0.3945,0.40265
-0.11943,-0.25563,0.31092,-0.0457,-0.02945,-0.29186,0.10319,-0.26783,0.08145,0.01704,-0.28509,-0.05592,-0.08555,0.23734,-0.20789,0.28048,0.03989,-0.06022,-0.14127,-0.17099,-0.07569,0.4471,0.0418,0.38982,0.43509,0.66895,0.40971,-0.06674,0.17735,0.73557,0.51076,0.79832,0.79739,1.23398,1.44692,0.95079,1.46724,1.48157,1.6511,1.96914
-0.25124,0.04161,-0.02686,-0.09217,-0.41796,-0.18793,-0.24813,0.00232,0.11213,0.25217,0.25701,-0.00252,-0.16383,0.05474,-0.21705,-0.12028,-0.05272,-0.1559,0.20525,0.28607,0.61749,0.66321,0.48772,0.87813,0.91899,0.72016,1.03166,1.15492,1.18028,1.17941,0.45418,0.55198,0.27073,0.84077,0.83798,1.11427,1.15534,1.58177,1.06264,1.21228
-0.28196,0.00939,-0.02405,0.08406,-0.03667,-0.09313,0.08553,0.19496,0.21492,0.09172,-0.26376,-0.1501,0.01826,0.19031,-0.21185,0.34796,-0.01594,-0.07282,-0.03821,0.00859,-0.13804,0.1623,0.48502,0.23923,0.54212,0.58883,0.72275,0.78276,0.54601,0.52421,0.48935,0.31233,1.00627,0.68621,1.29887,1.11027,1.14728,1.37248,1.84393,1.6415
0.22161,-0.10595,0.15271,-0.08032,0.34393,0.03726,-0.05754,0.21901,-0.26238,0.15846,-0.09984,0.34076,0.44548,0.24258,0.05081,0.03309,0.15672,0.3812,0.37348,0.31755,0.48024,0.61239,0.54712,0.64349,0.73601,0.81811,1.34961,1.31648,1.25869,0.98185,0.25874,0.53775,0.42218,0.4797,0.85349,1.00959,0.84757,0.95577,1.34696,1.51138
-0.133,-0.04048,0.07033,0.2386,0.33587,0.13589,-0.25575,0.07049,0.10758,0.08812,-0.00932,0.19215,0.20879,0.35484,0.05285,0.24346,0.53937,0.37803,0.44501,-0.20676,-0.2085,0.54585,0.33131,0.54874,0.85268,1.06221,1.12725,1.16285,1.41546,1.63799,0.43806,0.3988,0.48706,0.44754,0.70309,0.74931,1.14139,1.02057,1.00775,1.24047
